Algorithm 	 TrueGraphID 	 Sample Size 	 AP 	 AR 	 AHP 	 AHR 	 SHD 	 adj F1 	 ah F1
PCMax	Graph_100_10010_C	10000	0.8402366863905325	0.9466666666666667	0.7870967741935484	0.8133333333333334	98.0	0.890282131661442	0.7999999999999999
PCMax	Graph_100_10011_C	10000	0.8083832335329342	0.9	0.7338129496402878	0.68	134.0	0.8517350157728706	0.7058823529411765
PCMax	Graph_100_10012_C	10000	0.8841463414634146	0.9666666666666667	0.8027210884353742	0.7866666666666666	88.0	0.9235668789808917	0.7946127946127945
PCMax	Graph_100_10013_C	10000	0.8633540372670807	0.9266666666666666	0.8396946564885496	0.7333333333333333	98.0	0.8938906752411575	0.7829181494661922
PCMax	Graph_100_10014_C	10000	0.8867924528301887	0.94	0.8428571428571429	0.7866666666666666	84.0	0.912621359223301	0.8137931034482757
PCMax	Graph_100_10015_C	10000	0.89937106918239	0.9533333333333334	0.8321678321678322	0.7933333333333333	79.0	0.9255663430420712	0.8122866894197952
PCMax	Graph_100_10016_C	10000	0.8641975308641975	0.9333333333333333	0.8188405797101449	0.7533333333333333	96.0	0.8974358974358974	0.7847222222222221
PCMax	Graph_100_10017_C	10000	0.8773006134969326	0.9533333333333334	0.8226950354609929	0.7733333333333333	88.0	0.9137380191693292	0.7972508591065293
PCMax	Graph_100_10018_C	10000	0.8695652173913043	0.9333333333333333	0.7971014492753623	0.7333333333333333	103.0	0.90032154340836	0.7638888888888887
PCMax	Graph_100_10019_C	10000	0.8475609756097561	0.9266666666666666	0.7346938775510204	0.72	118.0	0.8853503184713376	0.7272727272727272
PCMax	Graph_100_10020_C	10000	0.8867924528301887	0.94	0.8	0.7466666666666667	94.0	0.912621359223301	0.7724137931034483
PCStable	Graph_100_101_C	100	0.8518518518518519	0.6133333333333333	0.5038759689922481	0.43333333333333335	214.0	0.7131782945736435	0.4659498207885305
PCStable	Graph_100_102_C	100	0.8070175438596491	0.6133333333333333	0.432258064516129	0.44666666666666666	236.0	0.696969696969697	0.43934426229508194
PCStable	Graph_100_103_C	100	0.7931034482758621	0.6133333333333333	0.4506172839506173	0.4866666666666667	231.0	0.6917293233082706	0.467948717948718
PCStable	Graph_100_104_C	100	0.816	0.68	0.44502617801047123	0.5666666666666667	223.0	0.7418181818181818	0.49853372434017607
PCStable	Graph_100_105_C	100	0.7933884297520661	0.64	0.43956043956043955	0.5333333333333333	234.0	0.7084870848708487	0.4819277108433735
PCStable	Graph_100_106_C	100	0.8461538461538461	0.66	0.48823529411764705	0.5533333333333333	209.0	0.7415730337078651	0.51875
PCStable	Graph_100_107_C	100	0.8245614035087719	0.6266666666666667	0.42567567567567566	0.42	235.0	0.7121212121212122	0.4228187919463087
PCStable	Graph_100_108_C	100	0.819672131147541	0.6666666666666666	0.44505494505494503	0.54	226.0	0.7352941176470588	0.4879518072289157
PCStable	Graph_100_109_C	100	0.8319327731092437	0.66	0.48520710059171596	0.5466666666666666	213.0	0.7360594795539034	0.5141065830721003
PCStable	Graph_100_110_C	100	0.856	0.7133333333333334	0.4972375690607735	0.6	200.0	0.7781818181818182	0.5438066465256798
PCStable	Graph_100_111_C	100	0.7709923664122137	0.6733333333333333	0.43283582089552236	0.58	231.0	0.7188612099644129	0.4957264957264957
PCStable	Graph_100_112_C	100	0.8181818181818182	0.72	0.4413145539906103	0.6266666666666667	218.0	0.7659574468085107	0.5179063360881543
PCStable	Graph_100_113_C	100	0.847457627118644	0.6666666666666666	0.4678362573099415	0.5333333333333333	214.0	0.7462686567164178	0.49844236760124616
PCStable	Graph_100_114_C	100	0.8859649122807017	0.6733333333333333	0.5347222222222222	0.5133333333333333	193.0	0.7651515151515151	0.5238095238095237
PCStable	Graph_100_115_C	100	0.8046875	0.6866666666666666	0.453125	0.58	220.0	0.7410071942446043	0.5087719298245614
PCStable	Graph_100_116_C	100	0.8188976377952756	0.6933333333333334	0.4666666666666667	0.6066666666666667	212.0	0.7509025270758124	0.5275362318840581
PCStable	Graph_100_117_C	100	0.7804878048780488	0.64	0.41361256544502617	0.5266666666666666	243.0	0.7032967032967035	0.46334310850439875
PCStable	Graph_100_118_C	100	0.782258064516129	0.6466666666666666	0.425531914893617	0.5333333333333333	237.0	0.7080291970802919	0.47337278106508873
PCStable	Graph_100_119_C	100	0.8387096774193549	0.6933333333333334	0.46408839779005523	0.56	215.0	0.7591240875912408	0.5075528700906344
PCStable	Graph_100_120_C	100	0.788135593220339	0.62	0.4533333333333333	0.4533333333333333	232.0	0.6940298507462687	0.4533333333333333
PCStable	Graph_100_1001_C	1000	0.7724137931034483	0.7466666666666667	0.4368932038834951	0.6	221.0	0.7593220338983051	0.5056179775280899
PCStable	Graph_100_1002_C	1000	0.7857142857142857	0.7333333333333333	0.4329896907216495	0.56	222.0	0.7586206896551724	0.48837209302325585
PCStable	Graph_100_1003_C	1000	0.7947019867549668	0.8	0.46875	0.7	200.0	0.79734219269103	0.5614973262032086
PCStable	Graph_100_1004_C	1000	0.8206896551724138	0.7933333333333333	0.4845360824742268	0.6266666666666667	193.0	0.8067796610169492	0.5465116279069767
PCStable	Graph_100_1005_C	1000	0.8874172185430463	0.8933333333333333	0.5576923076923077	0.7733333333333333	144.0	0.8903654485049834	0.6480446927374302
PCStable	Graph_100_1006_C	1000	0.8322147651006712	0.8266666666666667	0.4953271028037383	0.7066666666666667	182.0	0.8294314381270903	0.5824175824175823
PCStable	Graph_100_1007_C	1000	0.7916666666666666	0.76	0.45365853658536587	0.62	210.0	0.7755102040816326	0.523943661971831
PCStable	Graph_100_1008_C	1000	0.7876712328767124	0.7666666666666667	0.44954128440366975	0.6533333333333333	208.0	0.7770270270270271	0.532608695652174
PCStable	Graph_100_1009_C	1000	0.7928571428571428	0.74	0.4482758620689655	0.6066666666666667	213.0	0.7655172413793102	0.5155807365439093
PCStable	Graph_100_1010_C	1000	0.7986111111111112	0.7666666666666667	0.44660194174757284	0.6133333333333333	211.0	0.7823129251700681	0.5168539325842697
PCStable	Graph_100_1011_C	1000	0.8581081081081081	0.8466666666666667	0.497737556561086	0.7333333333333333	178.0	0.8523489932885906	0.5929919137466306
PCStable	Graph_100_1012_C	1000	0.890625	0.76	0.5945945945945946	0.5866666666666667	162.0	0.8201438848920863	0.5906040268456377
PCStable	Graph_100_1013_C	1000	0.8266666666666667	0.8266666666666667	0.4497816593886463	0.6866666666666666	202.0	0.8266666666666667	0.5435356200527705
PCStable	Graph_100_1014_C	1000	0.8125	0.78	0.5049019607843137	0.6866666666666666	186.0	0.7959183673469388	0.5819209039548023
PCStable	Graph_100_1015_C	1000	0.8741258741258742	0.8333333333333334	0.5283018867924528	0.7466666666666667	165.0	0.8532423208191126	0.6187845303867403
PCStable	Graph_100_1016_C	1000	0.8251748251748252	0.7866666666666666	0.49230769230769234	0.64	190.0	0.8054607508532423	0.5565217391304347
PCStable	Graph_100_1017_C	1000	0.7837837837837838	0.7733333333333333	0.4672897196261682	0.6666666666666666	202.0	0.7785234899328859	0.5494505494505495
PCStable	Graph_100_1018_C	1000	0.851063829787234	0.8	0.5439560439560439	0.66	173.0	0.8247422680412372	0.5963855421686747
PCStable	Graph_100_1019_C	1000	0.8322147651006712	0.8266666666666667	0.484304932735426	0.72	184.0	0.8294314381270903	0.5790884718498659
PCStable	Graph_100_1020_C	1000	0.8391608391608392	0.8	0.5	0.6866666666666666	186.0	0.8191126279863481	0.5786516853932585
PCStable	Graph_100_3001_C	3000	0.875	0.84	0.5329949238578681	0.7	164.0	0.8571428571428572	0.6051873198847262
PCStable	Graph_100_3002_C	3000	0.8366013071895425	0.8533333333333334	0.5095238095238095	0.7133333333333334	174.0	0.8448844884488449	0.5944444444444444
PCStable	Graph_100_3003_C	3000	0.8503401360544217	0.8333333333333334	0.5255102040816326	0.6866666666666666	168.0	0.8417508417508417	0.5953757225433526
PCStable	Graph_100_3004_C	3000	0.7834394904458599	0.82	0.4881516587677725	0.6866666666666666	187.0	0.8013029315960912	0.5706371191135734
PCStable	Graph_100_3005_C	3000	0.8095238095238095	0.7933333333333333	0.5	0.6866666666666666	189.0	0.8013468013468015	0.5786516853932585
PCStable	Graph_100_3006_C	3000	0.8843537414965986	0.8666666666666667	0.5663265306122449	0.74	145.0	0.8754208754208754	0.6416184971098267
PCStable	Graph_100_3007_C	3000	0.8639455782312925	0.8466666666666667	0.5364583333333334	0.6866666666666666	165.0	0.8552188552188553	0.6023391812865497
PCStable	Graph_100_3008_C	3000	0.8157894736842105	0.8266666666666667	0.5279187817258884	0.6933333333333334	171.0	0.8211920529801323	0.5994236311239194
PCStable	Graph_100_3009_C	3000	0.8551724137931035	0.8266666666666667	0.5425531914893617	0.68	165.0	0.840677966101695	0.6035502958579881
PCStable	Graph_100_3010_C	3000	0.8831168831168831	0.9066666666666666	0.558252427184466	0.7666666666666667	143.0	0.894736842105263	0.6460674157303371
PCStable	Graph_100_3011_C	3000	0.8896551724137931	0.86	0.5699481865284974	0.7333333333333333	147.0	0.8745762711864407	0.641399416909621
PCStable	Graph_100_3012_C	3000	0.8523489932885906	0.8466666666666667	0.5247524752475248	0.7066666666666667	169.0	0.8494983277591973	0.6022727272727274
PCStable	Graph_100_3013_C	3000	0.9071428571428571	0.8466666666666667	0.6123595505617978	0.7266666666666667	139.0	0.8758620689655173	0.6646341463414633
PCStable	Graph_100_3014_C	3000	0.8648648648648649	0.8533333333333334	0.5477386934673367	0.7266666666666667	158.0	0.8590604026845637	0.6246418338108883
PCStable	Graph_100_3015_C	3000	0.8618421052631579	0.8733333333333333	0.6067415730337079	0.72	140.0	0.8675496688741722	0.6585365853658538
PCStable	Graph_100_3016_C	3000	0.8355263157894737	0.8466666666666667	0.541871921182266	0.7333333333333333	161.0	0.8410596026490067	0.6232294617563738
PCStable	Graph_100_3017_C	3000	0.8300653594771242	0.8466666666666667	0.4861111111111111	0.7	181.0	0.8382838283828382	0.5737704918032787
PCStable	Graph_100_3018_C	3000	0.8533333333333334	0.8533333333333334	0.5595854922279793	0.72	154.0	0.8533333333333335	0.629737609329446
PCStable	Graph_100_3019_C	3000	0.8571428571428571	0.84	0.5675675675675675	0.7	153.0	0.8484848484848485	0.626865671641791
PCStable	Graph_100_3020_C	3000	0.8486842105263158	0.86	0.5538461538461539	0.72	158.0	0.8543046357615894	0.6260869565217391
PCStable	Graph_100_5001_C	5000	0.746268656716418	1.0	0.45977011494252873	0.8	121.0	0.8547008547008548	0.583941605839416
PCStable	Graph_100_5002_C	5000	0.6689655172413793	0.97	0.3904761904761905	0.82	154.0	0.7918367346938776	0.5290322580645161
PCStable	Graph_100_5003_C	5000	0.7092198581560284	1.0	0.41237113402061853	0.8	139.0	0.8298755186721991	0.5442176870748299
PCStable	Graph_100_5004_C	5000	0.7	0.98	0.38613861386138615	0.78	153.0	0.8166666666666667	0.5165562913907285
PCStable	Graph_100_5005_C	5000	0.7615384615384615	0.99	0.4523809523809524	0.76	123.0	0.8608695652173913	0.5671641791044777
PCStable	Graph_100_5006_C	5000	0.7092198581560284	1.0	0.4095744680851064	0.77	137.0	0.8298755186721991	0.5347222222222222
PCStable	Graph_100_5007_C	5000	0.7407407407407407	1.0	0.43478260869565216	0.8	125.0	0.851063829787234	0.5633802816901409
PCStable	Graph_100_5008_C	5000	0.7518796992481203	1.0	0.4147727272727273	0.73	135.0	0.8583690987124464	0.5289855072463768
PCStable	Graph_100_5009_C	5000	0.7122302158273381	0.99	0.4126984126984127	0.78	139.0	0.8284518828451883	0.5397923875432525
PCStable	Graph_100_5010_C	5000	0.7388059701492538	0.99	0.4530386740331492	0.82	125.0	0.8461538461538461	0.5836298932384341
PCStable	Graph_100_5011_C	5000	0.7407407407407407	1.0	0.46285714285714286	0.81	119.0	0.851063829787234	0.5890909090909091
PCStable	Graph_100_5012_C	5000	0.6736111111111112	0.97	0.37254901960784315	0.76	158.0	0.7950819672131147	0.5
PCStable	Graph_100_5013_C	5000	0.7226277372262774	0.99	0.4221105527638191	0.84	133.0	0.8354430379746836	0.5618729096989966
PCStable	Graph_100_5014_C	5000	0.7424242424242424	0.98	0.4502923976608187	0.77	123.0	0.8448275862068965	0.5682656826568265
PCStable	Graph_100_5015_C	5000	0.6993006993006993	1.0	0.3853211009174312	0.84	153.0	0.823045267489712	0.5283018867924528
PCStable	Graph_100_5016_C	5000	0.7480916030534351	0.98	0.4308510638297872	0.81	132.0	0.8484848484848484	0.5625
PCStable	Graph_100_5017_C	5000	0.7142857142857143	1.0	0.4166666666666667	0.85	138.0	0.8333333333333333	0.5592105263157895
PCStable	Graph_100_5018_C	5000	0.7279411764705882	0.99	0.44021739130434784	0.81	127.0	0.8389830508474576	0.5704225352112676
PCStable	Graph_100_5019_C	5000	0.7777777777777778	0.98	0.45625	0.73	121.0	0.8672566371681417	0.5615384615384615
PCStable	Graph_100_5020_C	5000	0.7122302158273381	0.99	0.4088669950738916	0.83	143.0	0.8284518828451883	0.5478547854785478
PCStable	Graph_100_10001_C	10000	0.8571428571428571	0.96	0.5765765765765766	0.8533333333333334	126.0	0.9056603773584904	0.6881720430107527
PCStable	Graph_100_10002_C	10000	0.8930817610062893	0.9466666666666667	0.5792079207920792	0.78	134.0	0.9190938511326862	0.6647727272727273
PCStable	Graph_100_10003_C	10000	0.8703703703703703	0.94	0.5801886792452831	0.82	125.0	0.9038461538461539	0.6795580110497237
PCStable	Graph_100_10004_C	10000	0.9032258064516129	0.9333333333333333	0.6270270270270271	0.7733333333333333	118.0	0.9180327868852459	0.6925373134328359
PCStable	Graph_100_10005_C	10000	0.8711656441717791	0.9466666666666667	0.5565610859728507	0.82	137.0	0.9073482428115016	0.6630727762803234
PCStable	Graph_100_10006_C	10000	0.8888888888888888	0.96	0.5619047619047619	0.7866666666666666	132.0	0.923076923076923	0.6555555555555556
PCStable	Graph_100_10007_C	10000	0.8947368421052632	0.9066666666666666	0.6277777777777778	0.7533333333333333	123.0	0.9006622516556291	0.6848484848484848
PCStable	Graph_100_10008_C	10000	0.852760736196319	0.9266666666666666	0.5109170305676856	0.78	160.0	0.888178913738019	0.6174142480211082
PCStable	Graph_100_10009_C	10000	0.8597560975609756	0.94	0.5700934579439252	0.8133333333333334	132.0	0.8980891719745222	0.6703296703296704
PCStable	Graph_100_10010_C	10000	0.8633540372670807	0.9266666666666666	0.5601851851851852	0.8066666666666666	137.0	0.8938906752411575	0.6612021857923498
PCStable	Graph_100_10011_C	10000	0.8343558282208589	0.9066666666666666	0.5402843601895735	0.76	153.0	0.8690095846645367	0.6315789473684211
PCStable	Graph_100_10012_C	10000	0.8881987577639752	0.9533333333333334	0.5761904761904761	0.8066666666666666	127.0	0.9196141479099679	0.6722222222222222
PCStable	Graph_100_10013_C	10000	0.875	0.9333333333333333	0.5643564356435643	0.76	137.0	0.9032258064516129	0.6477272727272727
PCStable	Graph_100_10014_C	10000	0.8860759493670886	0.9333333333333333	0.6212121212121212	0.82	114.0	0.9090909090909091	0.706896551724138
PCStable	Graph_100_10015_C	10000	0.9166666666666666	0.9533333333333334	0.6078431372549019	0.8266666666666667	116.0	0.934640522875817	0.7005649717514123
PCStable	Graph_100_10016_C	10000	0.8774193548387097	0.9066666666666666	0.6071428571428571	0.7933333333333333	124.0	0.8918032786885245	0.6878612716763005
PCStable	Graph_100_10017_C	10000	0.8980891719745223	0.94	0.6173469387755102	0.8066666666666666	116.0	0.9185667752442996	0.699421965317919
PCStable	Graph_100_10018_C	10000	0.9025974025974026	0.9266666666666666	0.6467391304347826	0.7933333333333333	110.0	0.9144736842105262	0.7125748502994012
PCStable	Graph_100_10019_C	10000	0.8846153846153846	0.92	0.6129032258064516	0.76	125.0	0.9019607843137256	0.6785714285714285
PCStable	Graph_100_10020_C	10000	0.9144736842105263	0.9266666666666666	0.6946107784431138	0.7733333333333333	102.0	0.9205298013245033	0.7318611987381703
FGES	Graph_100_101_C	100	0.6582278481012658	0.6933333333333334	0.5894039735099338	0.5933333333333334	225.0	0.6753246753246753	0.5913621262458472
FGES	Graph_100_102_C	100	0.7465753424657534	0.7266666666666667	0.6444444444444445	0.58	192.0	0.7364864864864865	0.6105263157894737
FGES	Graph_100_103_C	100	0.738255033557047	0.7333333333333333	0.6791044776119403	0.6066666666666667	184.0	0.7357859531772574	0.6408450704225352
FGES	Graph_100_104_C	100	0.7435897435897436	0.7733333333333333	0.6601307189542484	0.6733333333333333	176.0	0.7581699346405228	0.6666666666666667
FGES	Graph_100_105_C	100	0.7248322147651006	0.72	0.6388888888888888	0.6133333333333333	193.0	0.7224080267558527	0.6258503401360543
FGES	Graph_100_106_C	100	0.8108108108108109	0.8	0.7333333333333333	0.66	148.0	0.8053691275167786	0.6947368421052631
FGES	Graph_100_107_C	100	0.7931034482758621	0.7666666666666667	0.6923076923076923	0.6	167.0	0.7796610169491527	0.6428571428571429
FGES	Graph_100_108_C	100	0.7763157894736842	0.7866666666666666	0.6853146853146853	0.6533333333333333	165.0	0.7814569536423841	0.6689419795221841
FGES	Graph_100_109_C	100	0.73125	0.78	0.6418918918918919	0.6333333333333333	187.0	0.7548387096774193	0.6375838926174496
FGES	Graph_100_110_C	100	0.7631578947368421	0.7733333333333333	0.6549295774647887	0.62	180.0	0.7682119205298014	0.6369863013698631
FGES	Graph_100_111_C	100	0.78	0.78	0.7014925373134329	0.6266666666666667	167.0	0.78	0.6619718309859156
FGES	Graph_100_112_C	100	0.8206896551724138	0.7933333333333333	0.75	0.66	142.0	0.8067796610169492	0.702127659574468
FGES	Graph_100_113_C	100	0.8041958041958042	0.7666666666666667	0.7286821705426356	0.6266666666666667	157.0	0.7849829351535837	0.6738351254480287
FGES	Graph_100_114_C	100	0.7635135135135135	0.7533333333333333	0.6666666666666666	0.6	180.0	0.7583892617449665	0.631578947368421
FGES	Graph_100_115_C	100	0.7597402597402597	0.78	0.6554054054054054	0.6466666666666666	175.0	0.7697368421052632	0.6510067114093959
FGES	Graph_100_116_C	100	0.7548387096774194	0.78	0.6971830985915493	0.66	170.0	0.7672131147540984	0.678082191780822
FGES	Graph_100_117_C	100	0.7421383647798742	0.7866666666666666	0.6466666666666666	0.6466666666666666	183.0	0.7637540453074433	0.6466666666666666
FGES	Graph_100_118_C	100	0.7814569536423841	0.7866666666666666	0.7034482758620689	0.68	159.0	0.7840531561461793	0.6915254237288135
FGES	Graph_100_119_C	100	0.8082191780821918	0.7866666666666666	0.7461538461538462	0.6466666666666666	152.0	0.7972972972972971	0.6928571428571428
FGES	Graph_100_120_C	100	0.7552447552447552	0.72	0.6962962962962963	0.6266666666666667	176.0	0.7372013651877133	0.6596491228070175
FGES	Graph_100_1001_C	1000	0.7853107344632768	0.9266666666666666	0.7515923566878981	0.7866666666666666	124.0	0.8501529051987767	0.768729641693811
FGES	Graph_100_1002_C	1000	0.8128654970760234	0.9266666666666666	0.759493670886076	0.8	114.0	0.866043613707165	0.7792207792207794
FGES	Graph_100_1003_C	1000	0.815028901734104	0.94	0.7848101265822784	0.8266666666666667	104.0	0.873065015479876	0.8051948051948051
FGES	Graph_100_1004_C	1000	0.8562874251497006	0.9533333333333334	0.821917808219178	0.8	90.0	0.9022082018927444	0.8108108108108107
FGES	Graph_100_1005_C	1000	0.874251497005988	0.9733333333333334	0.87248322147651	0.8666666666666667	67.0	0.9211356466876972	0.8695652173913044
FGES	Graph_100_1006_C	1000	0.7527472527472527	0.9133333333333333	0.696969696969697	0.7666666666666667	145.0	0.8253012048192772	0.7301587301587302
FGES	Graph_100_1007_C	1000	0.8402366863905325	0.9466666666666667	0.8211920529801324	0.8266666666666667	91.0	0.890282131661442	0.8239202657807309
FGES	Graph_100_1008_C	1000	0.8208092485549133	0.9466666666666667	0.7933333333333333	0.7933333333333333	106.0	0.8792569659442724	0.7933333333333333
FGES	Graph_100_1009_C	1000	0.7359550561797753	0.8733333333333333	0.6787878787878788	0.7466666666666667	158.0	0.798780487804878	0.7111111111111111
FGES	Graph_100_1010_C	1000	0.8214285714285714	0.92	0.7516339869281046	0.7666666666666667	116.0	0.8679245283018867	0.7590759075907592
FGES	Graph_100_1011_C	1000	0.8192771084337349	0.9066666666666666	0.756578947368421	0.7666666666666667	116.0	0.8607594936708859	0.7615894039735099
FGES	Graph_100_1012_C	1000	0.6972972972972973	0.86	0.5930232558139535	0.68	197.0	0.7701492537313434	0.6335403726708074
FGES	Graph_100_1013_C	1000	0.7252747252747253	0.88	0.6107784431137725	0.68	182.0	0.7951807228915663	0.6435331230283912
FGES	Graph_100_1014_C	1000	0.7444444444444445	0.8933333333333333	0.6481481481481481	0.7	167.0	0.8121212121212122	0.673076923076923
FGES	Graph_100_1015_C	1000	0.8245614035087719	0.94	0.7784810126582279	0.82	102.0	0.8785046728971964	0.7987012987012987
FGES	Graph_100_1016_C	1000	0.8245614035087719	0.94	0.7421383647798742	0.7866666666666666	112.0	0.8785046728971964	0.7637540453074433
FGES	Graph_100_1017_C	1000	0.7653631284916201	0.9133333333333333	0.710691823899371	0.7533333333333333	140.0	0.8328267477203648	0.7313915857605177
FGES	Graph_100_1018_C	1000	0.8363636363636363	0.92	0.7972972972972973	0.7866666666666666	104.0	0.8761904761904761	0.7919463087248321
FGES	Graph_100_1019_C	1000	0.8439306358381503	0.9733333333333334	0.8037974683544303	0.8466666666666667	87.0	0.9040247678018577	0.8246753246753248
FGES	Graph_100_1020_C	1000	0.7666666666666667	0.92	0.6707317073170732	0.7333333333333333	150.0	0.8363636363636363	0.7006369426751593
FGES	Graph_100_3001_C	3000	0.8324022346368715	0.9933333333333333	0.73125	0.78	107.0	0.9057750759878419	0.7548387096774193
FGES	Graph_100_3002_C	3000	0.8076923076923077	0.98	0.7235294117647059	0.82	112.0	0.8855421686746988	0.7687499999999999
FGES	Graph_100_3003_C	3000	0.84	0.98	0.7712418300653595	0.7866666666666666	99.0	0.9046153846153846	0.778877887788779
FGES	Graph_100_3004_C	3000	0.8596491228070176	0.98	0.7875	0.84	86.0	0.9158878504672898	0.8129032258064516
FGES	Graph_100_3005_C	3000	0.729064039408867	0.9866666666666667	0.6197916666666666	0.7933333333333333	163.0	0.8385269121813032	0.695906432748538
FGES	Graph_100_3006_C	3000	0.8654970760233918	0.9866666666666667	0.7843137254901961	0.8	88.0	0.9221183800623054	0.792079207920792
FGES	Graph_100_3007_C	3000	0.8097826086956522	0.9933333333333333	0.7321428571428571	0.82	109.0	0.8922155688622755	0.7735849056603773
FGES	Graph_100_3008_C	3000	0.8212290502793296	0.98	0.7267080745341615	0.78	113.0	0.8936170212765957	0.752411575562701
FGES	Graph_100_3009_C	3000	0.8166666666666667	0.98	0.7777777777777778	0.7933333333333333	105.0	0.890909090909091	0.7854785478547854
FGES	Graph_100_3010_C	3000	0.9141104294478528	0.9933333333333333	0.8776978417266187	0.8133333333333334	61.0	0.952076677316294	0.8442906574394463
FGES	Graph_100_3011_C	3000	0.8982035928143712	1.0	0.86	0.86	60.0	0.9463722397476341	0.8599999999999999
FGES	Graph_100_3012_C	3000	0.7474226804123711	0.9666666666666667	0.6166666666666667	0.74	165.0	0.8430232558139534	0.6727272727272727
FGES	Graph_100_3013_C	3000	0.9254658385093167	0.9933333333333333	0.917910447761194	0.82	54.0	0.9581993569131833	0.8661971830985915
FGES	Graph_100_3014_C	3000	0.7357512953367875	0.9466666666666667	0.6277777777777778	0.7533333333333333	165.0	0.8279883381924198	0.6848484848484848
FGES	Graph_100_3015_C	3000	0.8862275449101796	0.9866666666666667	0.8175675675675675	0.8066666666666666	77.0	0.9337539432176656	0.8120805369127517
FGES	Graph_100_3016_C	3000	0.9146341463414634	1.0	0.8723404255319149	0.82	59.0	0.9554140127388536	0.8453608247422681
FGES	Graph_100_3017_C	3000	0.8554913294797688	0.9866666666666667	0.8120805369127517	0.8066666666666666	84.0	0.9164086687306503	0.8093645484949833
FGES	Graph_100_3018_C	3000	0.8757396449704142	0.9866666666666667	0.7712418300653595	0.7866666666666666	90.0	0.9278996865203761	0.778877887788779
FGES	Graph_100_3019_C	3000	0.7525773195876289	0.9733333333333334	0.654054054054054	0.8066666666666666	146.0	0.8488372093023255	0.7223880597014926
FGES	Graph_100_3020_C	3000	0.891566265060241	0.9866666666666667	0.8389261744966443	0.8333333333333334	73.0	0.9367088607594936	0.8361204013377926
FGES	Graph_100_5001_C	5000	0.9615384615384616	1.0	0.9473684210526315	0.72	38.0	0.9803921568627451	0.8181818181818181
FGES	Graph_100_5002_C	5000	0.9174311926605505	1.0	0.925	0.74	45.0	0.9569377990430622	0.8222222222222222
FGES	Graph_100_5003_C	5000	0.970873786407767	1.0	0.9726027397260274	0.71	36.0	0.9852216748768473	0.8208092485549133
FGES	Graph_100_5004_C	5000	0.9615384615384616	1.0	0.96	0.72	37.0	0.9803921568627451	0.8228571428571428
FGES	Graph_100_5005_C	5000	0.9615384615384616	1.0	0.9736842105263158	0.74	34.0	0.9803921568627451	0.8409090909090909
FGES	Graph_100_5006_C	5000	0.9615384615384616	1.0	0.9	0.72	40.0	0.9803921568627451	0.7999999999999999
FGES	Graph_100_5007_C	5000	0.970873786407767	1.0	0.9861111111111112	0.71	35.0	0.9852216748768473	0.8255813953488371
FGES	Graph_100_5008_C	5000	0.9900990099009901	1.0	0.972972972972973	0.72	31.0	0.9950248756218906	0.8275862068965518
FGES	Graph_100_5009_C	5000	0.9090909090909091	1.0	0.8214285714285714	0.69	57.0	0.9523809523809523	0.75
FGES	Graph_100_5010_C	5000	0.9433962264150944	1.0	0.9506172839506173	0.77	35.0	0.970873786407767	0.850828729281768
FGES	Graph_100_5011_C	5000	0.9523809523809523	1.0	0.9466666666666667	0.71	39.0	0.975609756097561	0.8114285714285713
FGES	Graph_100_5012_C	5000	0.9433962264150944	1.0	0.9146341463414634	0.75	40.0	0.970873786407767	0.8241758241758242
FGES	Graph_100_5013_C	5000	1.0	1.0	1.0	0.71	29.0	1.0	0.8304093567251462
FGES	Graph_100_5014_C	5000	0.9615384615384616	1.0	0.972972972972973	0.72	36.0	0.9803921568627451	0.8275862068965518
FGES	Graph_100_5015_C	5000	0.9009009009009009	1.0	0.8433734939759037	0.7	57.0	0.947867298578199	0.7650273224043715
FGES	Graph_100_5016_C	5000	0.9174311926605505	1.0	0.8734177215189873	0.69	52.0	0.9569377990430622	0.770949720670391
FGES	Graph_100_5017_C	5000	0.9615384615384616	1.0	0.96	0.72	37.0	0.9803921568627451	0.8228571428571428
FGES	Graph_100_5018_C	5000	0.9615384615384616	1.0	0.9864864864864865	0.73	35.0	0.9803921568627451	0.839080459770115
FGES	Graph_100_5019_C	5000	0.9803921568627451	1.0	0.9594594594594594	0.71	35.0	0.99009900990099	0.8160919540229885
FGES	Graph_100_5020_C	5000	0.9523809523809523	1.0	0.872093023255814	0.75	42.0	0.975609756097561	0.8064516129032259
FGES	Graph_100_10001_C	10000	0.9615384615384616	1.0	0.9545454545454546	0.84	37.0	0.9803921568627451	0.8936170212765958
FGES	Graph_100_10002_C	10000	0.8975903614457831	0.9933333333333333	0.8741258741258742	0.8333333333333334	62.0	0.9430379746835442	0.8532423208191126
FGES	Graph_100_10003_C	10000	0.8764705882352941	0.9933333333333333	0.8223684210526315	0.8333333333333334	74.0	0.93125	0.8278145695364237
FGES	Graph_100_10004_C	10000	0.9554140127388535	1.0	0.9236641221374046	0.8066666666666666	47.0	0.9771986970684039	0.8612099644128113
FGES	Graph_100_10005_C	10000	0.861271676300578	0.9933333333333333	0.8163265306122449	0.8	83.0	0.9226006191950464	0.8080808080808082
FGES	Graph_100_10006_C	10000	0.8087431693989071	0.9866666666666667	0.7658227848101266	0.8066666666666666	104.0	0.8888888888888888	0.7857142857142857
FGES	Graph_100_10007_C	10000	0.7914438502673797	0.9866666666666667	0.7361963190184049	0.8	115.0	0.8783382789317508	0.7667731629392972
