Algorithm 	 TrueGraphID 	 Sample Size 	 Alpha/Penalty 	 AP 	 AR 	 AHP 	 AHR,	 SHD 	 adj F1 	 ah F1
PCMax	Graph_100_109_C	100	0.001	0.9850746268656716	0.44	0.9333333333333333	0.18666666666666668	210.0	0.6082949308755761	0.31111111111111106
PCMax	Graph_100_109_C	100	0.01	0.9642857142857143	0.54	0.8333333333333334	0.3	186.0	0.6923076923076923	0.4411764705882353
PCMax	Graph_100_109_C	100	0.03	0.8932038834951457	0.6133333333333333	0.75	0.38	186.0	0.7272727272727273	0.5044247787610621
PCMax	Graph_100_109_C	100	0.05	0.8846153846153846	0.6133333333333333	0.76	0.38	184.0	0.7244094488188976	0.5066666666666666
PCMax	Graph_100_109_C	100	0.08	0.8235294117647058	0.6533333333333333	0.5742574257425742	0.38666666666666666	211.0	0.728624535315985	0.46215139442231074
PCMax	Graph_100_109_C	100	0.1	0.7983870967741935	0.66	0.5765765765765766	0.4266666666666667	212.0	0.7226277372262774	0.4904214559386974
PCMax	Graph_100_110_C	100	1.0E-4	0.9850746268656716	0.44	0.9090909090909091	0.2	208.0	0.6082949308755761	0.32786885245901637
PCMax	Graph_100_110_C	100	0.001	0.9873417721518988	0.52	0.7777777777777778	0.28	193.0	0.6812227074235808	0.4117647058823529
PCMax	Graph_100_110_C	100	0.01	0.967741935483871	0.6	0.7916666666666666	0.38	172.0	0.7407407407407407	0.5135135135135135
PCMax	Graph_100_110_C	100	0.03	0.9056603773584906	0.64	0.7654320987654321	0.41333333333333333	174.0	0.7500000000000001	0.5367965367965367
PCMax	Graph_100_110_C	100	0.05	0.8859649122807017	0.6733333333333333	0.7526881720430108	0.4666666666666667	169.0	0.7651515151515151	0.5761316872427984
PCMax	Graph_100_110_C	100	0.08	0.8467741935483871	0.7	0.7102803738317757	0.5066666666666667	174.0	0.7664233576642335	0.5914396887159533
PCMax	Graph_100_110_C	100	0.1	0.8346456692913385	0.7066666666666667	0.7	0.5133333333333333	176.0	0.7653429602888087	0.5923076923076922
PCMax	Graph_100_111_C	100	1.0E-4	0.9672131147540983	0.3933333333333333	0.8421052631578947	0.10666666666666667	230.0	0.5592417061611374	0.18934911242603553
PCMax	Graph_100_111_C	100	0.001	0.9866666666666667	0.49333333333333335	0.9354838709677419	0.19333333333333333	200.0	0.6577777777777779	0.32044198895027626
PCMax	Graph_100_111_C	100	0.01	0.9230769230769231	0.56	0.8596491228070176	0.32666666666666666	185.0	0.6970954356846474	0.4734299516908213
PCMax	Graph_100_111_C	100	0.03	0.875	0.6066666666666667	0.7733333333333333	0.38666666666666666	185.0	0.7165354330708662	0.5155555555555555
PCMax	Graph_100_111_C	100	0.05	0.8362068965517241	0.6466666666666666	0.717391304347826	0.44	187.0	0.7293233082706767	0.5454545454545454
PCMax	Graph_100_111_C	100	0.08	0.7903225806451613	0.6533333333333333	0.7019230769230769	0.4866666666666667	191.0	0.7153284671532847	0.5748031496062993
PCMax	Graph_100_111_C	100	0.1	0.7651515151515151	0.6733333333333333	0.6460176991150443	0.4866666666666667	201.0	0.7163120567375887	0.5551330798479088
PCMax	Graph_100_112_C	100	1.0E-4	0.9692307692307692	0.42	0.7391304347826086	0.11333333333333333	228.0	0.5860465116279069	0.19653179190751444
PCMax	Graph_100_112_C	100	0.001	1.0	0.4866666666666667	0.9166666666666666	0.22	197.0	0.6547085201793722	0.3548387096774193
PCMax	Graph_100_112_C	100	0.01	0.9775280898876404	0.58	0.96	0.32	170.0	0.7280334728033472	0.4799999999999999
PCMax	Graph_100_112_C	100	0.03	0.9405940594059405	0.6333333333333333	0.9066666666666666	0.4533333333333333	152.0	0.7569721115537849	0.6044444444444445
PCMax	Graph_100_112_C	100	0.05	0.8938053097345132	0.6733333333333333	0.8255813953488372	0.47333333333333333	159.0	0.7680608365019013	0.6016949152542372
PCMax	Graph_100_112_C	100	0.08	0.8492063492063492	0.7133333333333334	0.6548672566371682	0.49333333333333335	179.0	0.7753623188405797	0.5627376425855514
PCMax	Graph_100_112_C	100	0.1	0.8029197080291971	0.7333333333333333	0.6046511627906976	0.52	191.0	0.7665505226480835	0.5591397849462365
PCMax	Graph_100_113_C	100	1.0E-4	1.0	0.38	0.9090909090909091	0.13333333333333333	225.0	0.5507246376811594	0.2325581395348837
PCMax	Graph_100_113_C	100	0.001	1.0	0.4666666666666667	0.7941176470588235	0.18	210.0	0.6363636363636364	0.2934782608695652
PCMax	Graph_100_113_C	100	0.01	0.9659090909090909	0.5666666666666667	0.75	0.28	191.0	0.7142857142857142	0.4077669902912622
PCMax	Graph_100_113_C	100	0.03	0.9393939393939394	0.62	0.7435897435897436	0.38666666666666666	176.0	0.7469879518072288	0.5087719298245614
PCMax	Graph_100_113_C	100	0.05	0.9230769230769231	0.64	0.7777777777777778	0.4666666666666667	164.0	0.7559055118110237	0.5833333333333334
PCMax	Graph_100_113_C	100	0.08	0.8448275862068966	0.6533333333333333	0.7128712871287128	0.48	181.0	0.7368421052631579	0.5737051792828685
PCMax	Graph_100_113_C	100	0.1	0.8130081300813008	0.6666666666666666	0.6336633663366337	0.4266666666666667	201.0	0.7326007326007327	0.5099601593625499
PCMax	Graph_100_114_C	100	1.0E-4	0.9841269841269841	0.41333333333333333	0.9375	0.1	225.0	0.5821596244131455	0.18072289156626503
PCMax	Graph_100_114_C	100	0.001	0.9743589743589743	0.5066666666666667	0.9411764705882353	0.21333333333333335	197.0	0.6666666666666667	0.3478260869565218
PCMax	Graph_100_114_C	100	0.01	0.9662921348314607	0.5733333333333334	0.875	0.28	182.0	0.7196652719665273	0.42424242424242425
PCMax	Graph_100_114_C	100	0.03	0.9504950495049505	0.64	0.8571428571428571	0.36	167.0	0.7649402390438247	0.5070422535211268
PCMax	Graph_100_114_C	100	0.05	0.941747572815534	0.6466666666666666	0.8115942028985508	0.37333333333333335	169.0	0.7667984189723321	0.5114155251141553
PCMax	Graph_100_114_C	100	0.08	0.8706896551724138	0.6733333333333333	0.7	0.42	181.0	0.7593984962406015	0.525
PCMax	Graph_100_114_C	100	0.1	0.8429752066115702	0.68	0.6565656565656566	0.43333333333333335	187.0	0.7527675276752768	0.5220883534136547
PCMax	Graph_100_115_C	100	1.0E-4	0.9642857142857143	0.36	0.75	0.08	240.0	0.5242718446601942	0.14457831325301204
PCMax	Graph_100_115_C	100	0.001	0.953125	0.4066666666666667	0.7391304347826086	0.11333333333333333	231.0	0.5700934579439253	0.19653179190751444
PCMax	Graph_100_115_C	100	0.01	0.9759036144578314	0.54	0.84	0.28	188.0	0.6952789699570816	0.42
PCMax	Graph_100_115_C	100	0.03	0.9108910891089109	0.6133333333333333	0.75	0.36	186.0	0.7330677290836655	0.48648648648648657
PCMax	Graph_100_115_C	100	0.05	0.8495575221238938	0.64	0.7159090909090909	0.42	189.0	0.7300380228136882	0.5294117647058822
PCMax	Graph_100_115_C	100	0.08	0.7874015748031497	0.6666666666666666	0.6699029126213593	0.46	199.0	0.7220216606498194	0.5454545454545454
PCMax	Graph_100_115_C	100	0.1	0.7803030303030303	0.6866666666666666	0.6697247706422018	0.4866666666666667	195.0	0.7304964539007092	0.5637065637065638
PCMax	Graph_100_116_C	100	1.0E-4	0.9696969696969697	0.4266666666666667	0.8888888888888888	0.16	218.0	0.5925925925925927	0.27118644067796616
PCMax	Graph_100_116_C	100	0.001	0.9726027397260274	0.47333333333333333	0.8235294117647058	0.18666666666666668	209.0	0.6367713004484306	0.3043478260869565
PCMax	Graph_100_116_C	100	0.01	0.9333333333333333	0.56	0.8870967741935484	0.36666666666666664	176.0	0.7000000000000001	0.5188679245283019
PCMax	Graph_100_116_C	100	0.03	0.8703703703703703	0.6266666666666667	0.7692307692307693	0.4	181.0	0.7286821705426356	0.5263157894736842
PCMax	Graph_100_116_C	100	0.05	0.8434782608695652	0.6466666666666666	0.6597938144329897	0.4266666666666667	192.0	0.7320754716981133	0.5182186234817815
PCMax	Graph_100_116_C	100	0.08	0.796875	0.68	0.6140350877192983	0.4666666666666667	199.0	0.7338129496402876	0.5303030303030304
PCMax	Graph_100_116_C	100	0.1	0.7835820895522388	0.7	0.6115702479338843	0.49333333333333335	199.0	0.7394366197183099	0.5461254612546126
PCMax	Graph_100_117_C	100	1.0E-4	0.9824561403508771	0.37333333333333335	0.8	0.10666666666666667	234.0	0.5410628019323672	0.18823529411764706
PCMax	Graph_100_117_C	100	0.001	0.9420289855072463	0.43333333333333335	0.7058823529411765	0.16	225.0	0.593607305936073	0.2608695652173913
PCMax	Graph_100_117_C	100	0.01	0.9555555555555556	0.5733333333333334	0.7419354838709677	0.30666666666666664	189.0	0.7166666666666667	0.43396226415094336
PCMax	Graph_100_117_C	100	0.03	0.92	0.6133333333333333	0.7183098591549296	0.34	186.0	0.7360000000000001	0.4615384615384616
PCMax	Graph_100_117_C	100	0.05	0.8468468468468469	0.6266666666666667	0.6235294117647059	0.35333333333333333	202.0	0.7203065134099618	0.451063829787234
PCMax	Graph_100_117_C	100	0.08	0.7933884297520661	0.64	0.6631578947368421	0.42	204.0	0.7084870848708487	0.5142857142857142
PCMax	Graph_100_117_C	100	0.1	0.75	0.64	0.5607476635514018	0.4	229.0	0.6906474820143884	0.4669260700389105
PCMax	Graph_100_118_C	100	1.0E-4	0.9833333333333333	0.3933333333333333	1.0	0.13333333333333333	223.0	0.5619047619047619	0.23529411764705882
PCMax	Graph_100_118_C	100	0.001	0.9558823529411765	0.43333333333333335	0.9310344827586207	0.18	214.0	0.5963302752293579	0.30167597765363124
PCMax	Graph_100_118_C	100	0.01	0.9058823529411765	0.5133333333333333	0.8260869565217391	0.25333333333333335	203.0	0.6553191489361702	0.38775510204081637
PCMax	Graph_100_118_C	100	0.03	0.8877551020408163	0.58	0.726027397260274	0.35333333333333333	192.0	0.7016129032258065	0.47533632286995525
PCMax	Graph_100_118_C	100	0.05	0.8363636363636363	0.6133333333333333	0.6629213483146067	0.3933333333333333	201.0	0.7076923076923075	0.49372384937238495
PCMax	Graph_100_118_C	100	0.08	0.782258064516129	0.6466666666666666	0.6666666666666666	0.44	204.0	0.7080291970802919	0.5301204819277109
PCMax	Graph_100_118_C	100	0.1	0.7709923664122137	0.6733333333333333	0.6371681415929203	0.48	204.0	0.7188612099644129	0.5475285171102662
PCMax	Graph_100_119_C	100	1.0E-4	0.9833333333333333	0.3933333333333333	0.8846153846153846	0.15333333333333332	222.0	0.5619047619047619	0.26136363636363635
PCMax	Graph_100_119_C	100	0.001	0.9866666666666667	0.49333333333333335	0.868421052631579	0.22	199.0	0.6577777777777779	0.3510638297872341
PCMax	Graph_100_119_C	100	0.01	0.9887640449438202	0.5866666666666667	0.8253968253968254	0.3466666666666667	172.0	0.7364016736401674	0.48826291079812206
PCMax	Graph_100_119_C	100	0.03	0.9696969696969697	0.64	0.7605633802816901	0.36	171.0	0.7710843373493975	0.4886877828054299
PCMax	Graph_100_119_C	100	0.05	0.9351851851851852	0.6733333333333333	0.7261904761904762	0.4066666666666667	171.0	0.7829457364341086	0.5213675213675214
PCMax	Graph_100_119_C	100	0.08	0.8512396694214877	0.6866666666666666	0.6435643564356436	0.43333333333333335	191.0	0.7601476014760148	0.5179282868525897
PCMax	Graph_100_119_C	100	0.1	0.8188976377952756	0.6933333333333334	0.6	0.42	204.0	0.7509025270758124	0.49411764705882355
PCMax	Graph_100_120_C	100	1.0E-4	0.9682539682539683	0.4066666666666667	0.9375	0.1	229.0	0.5727699530516432	0.18072289156626503
PCMax	Graph_100_120_C	100	0.001	0.9855072463768116	0.4533333333333333	0.90625	0.19333333333333333	208.0	0.6210045662100456	0.31868131868131866
PCMax	Graph_100_120_C	100	0.01	0.9069767441860465	0.52	0.7592592592592593	0.2733333333333333	206.0	0.6610169491525424	0.4019607843137255
PCMax	Graph_100_120_C	100	0.03	0.8762886597938144	0.5666666666666667	0.7741935483870968	0.32	201.0	0.6882591093117408	0.4528301886792453
PCMax	Graph_100_120_C	100	0.05	0.8411214953271028	0.6	0.726027397260274	0.35333333333333333	205.0	0.7003891050583657	0.47533632286995525
PCMax	Graph_100_120_C	100	0.08	0.7948717948717948	0.62	0.6626506024096386	0.36666666666666664	215.0	0.6966292134831461	0.4721030042918455
PCMax	Graph_100_120_C	100	0.1	0.7768595041322314	0.6266666666666667	0.6292134831460674	0.37333333333333335	220.0	0.6937269372693728	0.4686192468619247
PCMax	Graph_100_1001_C	1000	1.0E-4	0.9166666666666666	0.66	0.8488372093023255	0.4866666666666667	152.0	0.7674418604651163	0.6186440677966102
PCMax	Graph_100_1001_C	1000	0.001	0.8793103448275862	0.68	0.8089887640449438	0.48	158.0	0.7669172932330827	0.602510460251046
PCMax	Graph_100_1001_C	1000	0.01	0.84251968503937	0.7133333333333334	0.7169811320754716	0.5066666666666667	169.0	0.7725631768953068	0.59375
PCMax	Graph_100_1001_C	1000	0.03	0.8120300751879699	0.72	0.7431192660550459	0.54	168.0	0.7632508833922261	0.6254826254826255
PCMax	Graph_100_1001_C	1000	0.05	0.7708333333333334	0.74	0.65	0.52	188.0	0.7551020408163266	0.5777777777777778
PCMax	Graph_100_1001_C	1000	0.08	0.7466666666666667	0.7466666666666667	0.616	0.5133333333333333	199.0	0.7466666666666667	0.5599999999999999
PCMax	Graph_100_1001_C	1000	0.1	0.7225806451612903	0.7466666666666667	0.578125	0.49333333333333335	214.0	0.7344262295081967	0.5323741007194245
PCMax	Graph_100_1002_C	1000	1.0E-4	0.8813559322033898	0.6933333333333334	0.7087378640776699	0.4866666666666667	167.0	0.7761194029850748	0.5770750988142292
PCMax	Graph_100_1002_C	1000	0.001	0.856	0.7133333333333334	0.7102803738317757	0.5066666666666667	166.0	0.7781818181818182	0.5914396887159533
PCMax	Graph_100_1002_C	1000	0.01	0.8582677165354331	0.7266666666666667	0.7037037037037037	0.5066666666666667	166.0	0.7870036101083031	0.5891472868217054
PCMax	Graph_100_1002_C	1000	0.03	0.8283582089552238	0.74	0.7017543859649122	0.5333333333333333	169.0	0.7816901408450704	0.6060606060606061
PCMax	Graph_100_1002_C	1000	0.05	0.7971014492753623	0.7333333333333333	0.6638655462184874	0.5266666666666666	182.0	0.7638888888888887	0.5873605947955389
PCMax	Graph_100_1002_C	1000	0.08	0.7619047619047619	0.7466666666666667	0.6412213740458015	0.56	187.0	0.7542087542087542	0.597864768683274
PCMax	Graph_100_1002_C	1000	0.1	0.7516778523489933	0.7466666666666667	0.6335877862595419	0.5533333333333333	192.0	0.7491638795986622	0.5907473309608541
PCMax	Graph_100_1003_C	1000	1.0E-4	0.9722222222222222	0.7	0.8076923076923077	0.42	150.0	0.813953488372093	0.5526315789473685
PCMax	Graph_100_1003_C	1000	0.001	0.9824561403508771	0.7466666666666667	0.8585858585858586	0.5666666666666667	120.0	0.8484848484848485	0.6827309236947791
PCMax	Graph_100_1003_C	1000	0.01	0.92	0.7666666666666667	0.8585858585858586	0.5666666666666667	127.0	0.8363636363636363	0.6827309236947791
PCMax	Graph_100_1003_C	1000	0.03	0.8778625954198473	0.7666666666666667	0.7589285714285714	0.5666666666666667	147.0	0.8185053380782918	0.648854961832061
PCMax	Graph_100_1003_C	1000	0.05	0.8561151079136691	0.7933333333333333	0.8141592920353983	0.6133333333333333	136.0	0.8235294117647058	0.699619771863118
PCMax	Graph_100_1003_C	1000	0.08	0.821917808219178	0.8	0.776	0.6466666666666666	143.0	0.8108108108108107	0.7054545454545454
PCMax	Graph_100_1003_C	1000	0.1	0.782051282051282	0.8133333333333334	0.6573426573426573	0.6266666666666667	171.0	0.7973856209150326	0.6416382252559727
PCMax	Graph_100_1004_C	1000	1.0E-4	0.9391304347826087	0.72	0.851063829787234	0.5333333333333333	133.0	0.8150943396226416	0.6557377049180327
PCMax	Graph_100_1004_C	1000	0.001	0.9426229508196722	0.7666666666666667	0.8627450980392157	0.5866666666666667	118.0	0.8455882352941176	0.6984126984126984
PCMax	Graph_100_1004_C	1000	0.01	0.9126984126984127	0.7666666666666667	0.8611111111111112	0.62	120.0	0.8333333333333334	0.7209302325581396
PCMax	Graph_100_1004_C	1000	0.03	0.8931297709923665	0.78	0.8240740740740741	0.5933333333333334	130.0	0.8327402135231317	0.689922480620155
PCMax	Graph_100_1004_C	1000	0.05	0.8478260869565217	0.78	0.7768595041322314	0.6266666666666667	139.0	0.8125	0.6937269372693728
PCMax	Graph_100_1004_C	1000	0.08	0.8082191780821918	0.7866666666666666	0.7142857142857143	0.6333333333333333	155.0	0.7972972972972971	0.6713780918727915
PCMax	Graph_100_1004_C	1000	0.1	0.7763157894736842	0.7866666666666666	0.6690647482014388	0.62	173.0	0.7814569536423841	0.643598615916955
PCMax	Graph_100_1005_C	1000	1.0E-4	0.9752066115702479	0.7866666666666666	0.9433962264150944	0.6666666666666666	91.0	0.8708487084870848	0.7812499999999999
PCMax	Graph_100_1005_C	1000	0.001	0.9682539682539683	0.8133333333333334	0.9369369369369369	0.6933333333333334	85.0	0.8840579710144927	0.7969348659003831
PCMax	Graph_100_1005_C	1000	0.01	0.9632352941176471	0.8733333333333333	0.8916666666666667	0.7133333333333334	81.0	0.9160839160839161	0.7925925925925926
PCMax	Graph_100_1005_C	1000	0.03	0.948905109489051	0.8666666666666667	0.8666666666666667	0.6933333333333334	90.0	0.9059233449477352	0.7703703703703704
PCMax	Graph_100_1005_C	1000	0.05	0.916083916083916	0.8733333333333333	0.8412698412698413	0.7066666666666667	98.0	0.89419795221843	0.7681159420289856
PCMax	Graph_100_1005_C	1000	0.08	0.903448275862069	0.8733333333333333	0.8106060606060606	0.7133333333333334	103.0	0.888135593220339	0.7588652482269503
PCMax	Graph_100_1005_C	1000	0.1	0.8866666666666667	0.8866666666666667	0.8029197080291971	0.7333333333333333	104.0	0.8866666666666667	0.7665505226480835
PCMax	Graph_100_1006_C	1000	1.0E-4	0.9508196721311475	0.7733333333333333	0.8953488372093024	0.5133333333333333	123.0	0.8529411764705883	0.6525423728813559
PCMax	Graph_100_1006_C	1000	0.001	0.9285714285714286	0.78	0.8712871287128713	0.5866666666666667	117.0	0.8478260869565217	0.7011952191235059
PCMax	Graph_100_1006_C	1000	0.01	0.9307692307692308	0.8066666666666666	0.8425925925925926	0.6066666666666667	114.0	0.8642857142857142	0.7054263565891473
PCMax	Graph_100_1006_C	1000	0.03	0.9185185185185185	0.8266666666666667	0.8290598290598291	0.6466666666666666	110.0	0.8701754385964913	0.7265917602996256
PCMax	Graph_100_1006_C	1000	0.05	0.8978102189781022	0.82	0.7786885245901639	0.6333333333333333	125.0	0.8571428571428571	0.6985294117647057
PCMax	Graph_100_1006_C	1000	0.08	0.8378378378378378	0.8266666666666667	0.75	0.66	134.0	0.8322147651006713	0.702127659574468
PCMax	Graph_100_1006_C	1000	0.1	0.8012820512820513	0.8333333333333334	0.6666666666666666	0.6266666666666667	160.0	0.8169934640522877	0.6460481099656358
PCMax	Graph_100_1007_C	1000	1.0E-4	0.9181818181818182	0.6733333333333333	0.8690476190476191	0.4866666666666667	146.0	0.7769230769230769	0.6239316239316238
PCMax	Graph_100_1007_C	1000	0.001	0.918918918918919	0.68	0.8837209302325582	0.5066666666666667	142.0	0.7816091954022989	0.6440677966101697
PCMax	Graph_100_1007_C	1000	0.01	0.9112903225806451	0.7533333333333333	0.86	0.5733333333333334	127.0	0.8248175182481751	0.6880000000000001
PCMax	Graph_100_1007_C	1000	0.03	0.8529411764705882	0.7733333333333333	0.7894736842105263	0.6	139.0	0.8111888111888111	0.6818181818181819
PCMax	Graph_100_1007_C	1000	0.05	0.8450704225352113	0.8	0.7983193277310925	0.6333333333333333	134.0	0.821917808219178	0.7063197026022304
PCMax	Graph_100_1007_C	1000	0.08	0.8175675675675675	0.8066666666666666	0.78125	0.6666666666666666	137.0	0.8120805369127517	0.7194244604316546
PCMax	Graph_100_1007_C	1000	0.1	0.7806451612903226	0.8066666666666666	0.7372262773722628	0.6733333333333333	153.0	0.7934426229508196	0.7038327526132405
PCMax	Graph_100_1008_C	1000	1.0E-4	0.9363636363636364	0.6866666666666666	0.9240506329113924	0.4866666666666667	138.0	0.7923076923076923	0.6375545851528384
PCMax	Graph_100_1008_C	1000	0.001	0.9210526315789473	0.7	0.9047619047619048	0.5066666666666667	137.0	0.7954545454545453	0.6495726495726496
PCMax	Graph_100_1008_C	1000	0.01	0.9090909090909091	0.7333333333333333	0.9175257731958762	0.5933333333333334	124.0	0.8118081180811808	0.7206477732793523
PCMax	Graph_100_1008_C	1000	0.03	0.8604651162790697	0.74	0.8272727272727273	0.6066666666666667	138.0	0.7956989247311828	0.7
PCMax	Graph_100_1008_C	1000	0.05	0.8409090909090909	0.74	0.8363636363636363	0.6133333333333333	141.0	0.7872340425531915	0.7076923076923075
PCMax	Graph_100_1008_C	1000	0.08	0.7651006711409396	0.76	0.6953125	0.5933333333333334	172.0	0.7625418060200669	0.6402877697841728
PCMax	Graph_100_1008_C	1000	0.1	0.7419354838709677	0.7666666666666667	0.6642335766423357	0.6066666666666667	181.0	0.7540983606557377	0.6341463414634146
PCMax	Graph_100_1009_C	1000	1.0E-4	0.8962264150943396	0.6333333333333333	0.7294117647058823	0.41333333333333333	178.0	0.7421875	0.5276595744680852
PCMax	Graph_100_1009_C	1000	0.001	0.9174311926605505	0.6666666666666666	0.7126436781609196	0.41333333333333333	173.0	0.7722007722007721	0.5232067510548523
PCMax	Graph_100_1009_C	1000	0.01	0.9083333333333333	0.7266666666666667	0.8021978021978022	0.4866666666666667	149.0	0.8074074074074075	0.6058091286307055
PCMax	Graph_100_1009_C	1000	0.03	0.8549618320610687	0.7466666666666667	0.7878787878787878	0.52	155.0	0.797153024911032	0.6265060240963856
PCMax	Graph_100_1009_C	1000	0.05	0.8432835820895522	0.7533333333333333	0.7745098039215687	0.5266666666666666	158.0	0.7957746478873239	0.6269841269841269
PCMax	Graph_100_1009_C	1000	0.08	0.7862068965517242	0.76	0.7192982456140351	0.5466666666666666	176.0	0.7728813559322034	0.6212121212121212
PCMax	Graph_100_1009_C	1000	0.1	0.777027027027027	0.7666666666666667	0.7033898305084746	0.5533333333333333	179.0	0.7718120805369126	0.6194029850746269
PCMax	Graph_100_1010_C	1000	1.0E-4	0.896551724137931	0.6933333333333334	0.8020833333333334	0.5133333333333333	150.0	0.7819548872180451	0.6260162601626017
PCMax	Graph_100_1010_C	1000	0.001	0.9067796610169492	0.7133333333333334	0.7978723404255319	0.5	148.0	0.7985074626865672	0.6147540983606558
PCMax	Graph_100_1010_C	1000	0.01	0.8951612903225806	0.74	0.7920792079207921	0.5333333333333333	143.0	0.8102189781021897	0.6374501992031872
PCMax	Graph_100_1010_C	1000	0.03	0.8692307692307693	0.7533333333333333	0.7777777777777778	0.56	148.0	0.807142857142857	0.6511627906976745
PCMax	Graph_100_1010_C	1000	0.05	0.8273381294964028	0.7666666666666667	0.7235772357723578	0.5933333333333334	156.0	0.7958477508650519	0.6520146520146521
PCMax	Graph_100_1010_C	1000	0.08	0.7733333333333333	0.7733333333333333	0.6412213740458015	0.56	186.0	0.7733333333333333	0.597864768683274
PCMax	Graph_100_1010_C	1000	0.1	0.7371794871794872	0.7666666666666667	0.6083916083916084	0.58	200.0	0.7516339869281047	0.5938566552901025
PCMax	Graph_100_1011_C	1000	1.0E-4	0.9655172413793104	0.7466666666666667	0.8586956521739131	0.5266666666666666	127.0	0.8421052631578948	0.652892561983471
PCMax	Graph_100_1011_C	1000	0.001	0.9666666666666667	0.7733333333333333	0.8333333333333334	0.5666666666666667	120.0	0.8592592592592593	0.6746031746031746
PCMax	Graph_100_1011_C	1000	0.01	0.952755905511811	0.8066666666666666	0.8303571428571429	0.62	112.0	0.8736462093862815	0.7099236641221375
PCMax	Graph_100_1011_C	1000	0.03	0.9259259259259259	0.8333333333333334	0.825	0.66	109.0	0.8771929824561403	0.7333333333333334
PCMax	Graph_100_1011_C	1000	0.05	0.9064748201438849	0.84	0.8048780487804879	0.66	115.0	0.8719723183391004	0.7252747252747254
PCMax	Graph_100_1011_C	1000	0.08	0.8523489932885906	0.8466666666666667	0.7407407407407407	0.6666666666666666	134.0	0.8494983277591973	0.7017543859649122
PCMax	Graph_100_1011_C	1000	0.1	0.8152866242038217	0.8533333333333334	0.7034482758620689	0.68	147.0	0.8338762214983714	0.6915254237288135
PCMax	Graph_100_1012_C	1000	1.0E-4	0.9339622641509434	0.66	0.891566265060241	0.49333333333333335	144.0	0.7734375000000001	0.6351931330472103
PCMax	Graph_100_1012_C	1000	0.001	0.9272727272727272	0.68	0.8279569892473119	0.5133333333333333	145.0	0.7846153846153845	0.6337448559670782
PCMax	Graph_100_1012_C	1000	0.01	0.9304347826086956	0.7133333333333334	0.8913043478260869	0.5466666666666666	130.0	0.8075471698113207	0.6776859504132231
PCMax	Graph_100_1012_C	1000	0.03	0.8809523809523809	0.74	0.8316831683168316	0.56	139.0	0.8043478260869565	0.6693227091633467
PCMax	Graph_100_1012_C	1000	0.05	0.8625954198473282	0.7533333333333333	0.8303571428571429	0.62	133.0	0.8042704626334518	0.7099236641221375
PCMax	Graph_100_1012_C	1000	0.08	0.8455882352941176	0.7666666666666667	0.8035714285714286	0.6	142.0	0.8041958041958042	0.6870229007633588
PCMax	Graph_100_1012_C	1000	0.1	0.8333333333333334	0.7666666666666667	0.8070175438596491	0.6133333333333333	142.0	0.7986111111111112	0.696969696969697
PCMax	Graph_100_1013_C	1000	1.0E-4	0.9454545454545454	0.6933333333333334	0.872093023255814	0.5	140.0	0.8	0.635593220338983
PCMax	Graph_100_1013_C	1000	0.001	0.923728813559322	0.7266666666666667	0.8085106382978723	0.5066666666666667	143.0	0.8134328358208954	0.6229508196721312
PCMax	Graph_100_1013_C	1000	0.01	0.9291338582677166	0.7866666666666666	0.8333333333333334	0.6	121.0	0.8519855595667869	0.6976744186046512
PCMax	Graph_100_1013_C	1000	0.03	0.8840579710144928	0.8133333333333334	0.7966101694915254	0.6266666666666667	128.0	0.8472222222222223	0.701492537313433
PCMax	Graph_100_1013_C	1000	0.05	0.8661971830985915	0.82	0.7723577235772358	0.6333333333333333	132.0	0.8424657534246575	0.6959706959706958
PCMax	Graph_100_1013_C	1000	0.08	0.8211920529801324	0.8266666666666667	0.7279411764705882	0.66	142.0	0.8239202657807309	0.6923076923076923
PCMax	Graph_100_1013_C	1000	0.1	0.8064516129032258	0.8333333333333334	0.7028985507246377	0.6466666666666666	153.0	0.819672131147541	0.6736111111111112
PCMax	Graph_100_1014_C	1000	1.0E-4	0.963963963963964	0.7133333333333334	0.9259259259259259	0.5	130.0	0.8199233716475097	0.6493506493506493
PCMax	Graph_100_1014_C	1000	0.001	0.9421487603305785	0.76	0.8804347826086957	0.54	125.0	0.8413284132841328	0.6694214876033058
PCMax	Graph_100_1014_C	1000	0.01	0.9206349206349206	0.7733333333333333	0.8829787234042553	0.5533333333333333	127.0	0.8405797101449275	0.680327868852459
PCMax	Graph_100_1014_C	1000	0.03	0.8805970149253731	0.7866666666666666	0.8155339805825242	0.56	136.0	0.8309859154929576	0.6640316205533596
PCMax	Graph_100_1014_C	1000	0.05	0.8623188405797102	0.7933333333333333	0.7904761904761904	0.5533333333333333	143.0	0.826388888888889	0.6509803921568628
PCMax	Graph_100_1014_C	1000	0.08	0.8040540540540541	0.7933333333333333	0.6821705426356589	0.5866666666666667	167.0	0.7986577181208053	0.6308243727598566
PCMax	Graph_100_1014_C	1000	0.1	0.7933333333333333	0.7933333333333333	0.6791044776119403	0.6066666666666667	167.0	0.7933333333333333	0.6408450704225352
PCMax	Graph_100_1015_C	1000	1.0E-4	0.9224137931034483	0.7133333333333334	0.8387096774193549	0.52	140.0	0.8045112781954887	0.6419753086419753
PCMax	Graph_100_1015_C	1000	0.001	0.9173553719008265	0.74	0.8709677419354839	0.54	132.0	0.8191881918819188	0.6666666666666666
