Algorithm, Sample Size, Alpha/Penalty, 	 AP, 	 AR, 	 AHP, 	 AHR, 	 SHD 	 adj F1 	 ah F1
CPC	100	1.0E-4	0.9394772914407925	0.366	0.9166666666666667	0.034666666666666665	123.7	0.5267785061015359	0.06680682083625321
CPC	100	0.001	0.9305672897075421	0.41133333333333344	0.9259259259259258	0.059333333333333335	119.45	0.5704943251296328	0.11152043705987019
CPC	100	0.01	0.8991561400834065	0.48133333333333334	0.9337896825396828	0.11399999999999996	113.7	0.6270150268111876	0.2031934949989206
CPC	100	0.03	0.8807506914600388	0.5253333333333334	0.899653944911298	0.13599999999999998	111.8	0.6581224001152188	0.236281505244333
CPC	100	0.05	0.8602658266999988	0.5439999999999999	0.8970398351648352	0.16	111.4	0.6665185477375823	0.2715628472109418
CPC	100	0.08	0.8329084135847094	0.5673333333333334	0.8646449931647299	0.18000000000000002	112.35	0.6749358925777689	0.2979693576056975
CPC	100	0.1	0.8060159035973335	0.5733333333333335	0.8329108322877674	0.18533333333333338	115.5	0.6700489946366879	0.30320063915745366
CPC	1000	1.0E-4	0.9510405294965629	0.7106666666666667	0.912193985677705	0.368	75.8	0.8134679858434375	0.5244320633980957
CPC	1000	0.001	0.9467469687151494	0.7239999999999999	0.9031965017653063	0.3993333333333333	73.35	0.8205249725838426	0.5538091489130947
CPC	1000	0.01	0.937318187896453	0.7473333333333333	0.8850978990633178	0.4406666666666668	70.4	0.8316130866557645	0.5883897502406763
CPC	1000	0.03	0.9326600275305781	0.7613333333333335	0.883069710620517	0.4646666666666667	68.4	0.8383328813809411	0.6089218422586176
CPC	1000	0.05	0.9246524314261532	0.7713333333333332	0.8799601464541554	0.4833333333333334	67.25	0.8410627694246592	0.6239508617799205
CPC	1000	0.08	0.905693844065496	0.7806666666666666	0.8764865923191449	0.49733333333333335	68.6	0.8385454827332913	0.6345897165132857
CPC	1000	0.1	0.8854972005577204	0.7846666666666666	0.8604654191660137	0.5013333333333333	71.4	0.8320382812005139	0.633544414718897
CPC	3000	1.0E-4	0.9720238624873649	0.7993333333333335	0.9673000301341809	0.516	55.3	0.877260753409573	0.6729950858345035
CPC	3000	0.001	0.9717138678685489	0.8066666666666666	0.9645537480216735	0.534	53.55	0.8815314512561927	0.6874250618285119
CPC	3000	0.01	0.963503584351016	0.828	0.9438643399585154	0.5706666666666665	50.65	0.89062726394895	0.7112854267274313
CPC	3000	0.03	0.9465716525166418	0.8386666666666667	0.9344252758754813	0.5853333333333334	51.2	0.8893581143165871	0.7197857056573702
CPC	3000	0.05	0.9357291820317009	0.8400000000000001	0.9258048647286066	0.5866666666666668	52.55	0.885284221107762	0.7182136558604364
CPC	3000	0.08	0.9244264676690237	0.844	0.9280604188210475	0.5920000000000002	53.7	0.882384371617175	0.722881486997973
CPC	3000	0.1	0.9135035432718004	0.8453333333333333	0.927460343822939	0.5953333333333333	55.05	0.8780973443498336	0.7251777654523673
CPC	5000	1.0E-4	0.9968953538862355	0.9650000000000004	0.9972972972972972	0.732	15.45	0.9806884088844233	0.8442985746436609
CPC	5000	0.001	0.9959157620495007	0.9680000000000002	0.9973665973665973	0.7369999999999999	15.15	0.9817594789889138	0.8476399203896925
CPC	5000	0.01	0.9852278345300386	0.9710000000000001	0.9973665973665973	0.7419999999999998	15.85	0.9780621770556631	0.850937365781826
CPC	5000	0.03	0.9517843565582982	0.9730000000000002	0.9973665973665973	0.743	19.2	0.962275255174202	0.8515945812390073
CPC	5000	0.05	0.9048619513293316	0.9760000000000002	0.9946638946638947	0.747	24.4	0.9390856823630779	0.8532230949844841
CPC	5000	0.08	0.8344652613981669	0.9770000000000001	0.9895376499981762	0.748	33.6	0.9001249736986362	0.8519805740030009
CPC	5000	0.1	0.7891502034451487	0.9780000000000001	0.9808798438403701	0.749	40.65	0.8734842091687668	0.84939888241652
CPC	10000	1.0E-4	0.9600851320745706	0.8086666666666668	0.9134986592901871	0.5893333333333335	52.1	0.8778946192716242	0.7164542843344727
